Title,Authors,url,Keywords
Regression with Sensor Data Containing Incomplete Observations,"['Takayuki Katsuki', ' Takayuki Osogami']",https://icml.cc/virtual/2023/poster/24723,[]
Opponent-Limited Online Search for Imperfect Information Games,"['Weiming Liu', ' Haobo Fu', ' Qiang Fu', ' Wei Yang']",https://icml.cc/virtual/2023/poster/25196,[]
Graph Contrastive Backdoor Attacks,"['Hangfan Zhang', ' Jinghui Chen', ' Lu Lin', ' Jinyuan Jia', ' Dinghao Wu']",https://icml.cc/virtual/2023/poster/24439,[]
A theory of representation learning gives a deep generalisation of kernel methods,"['Adam Yang', ' Maxime Robeyns', ' Edward Milsom', ' Ben Anson', ' Nandi Schoots', ' Laurence Aitchison']",https://icml.cc/virtual/2023/poster/24043,[]
ACAT: Adversarial Counterfactual Attention for Classification and Detection in Medical Imaging,"['Alessandro Fontanella', ' Antreas Antoniou', ' Wenwen Li', ' Joanna Wardlaw', ' Grant Mair', ' Emanuele Trucco', ' Amos Storkey']",https://icml.cc/virtual/2023/poster/24472,[]
MonoFlow: Rethinking Divergence GANs via the Perspective of Wasserstein Gradient Flows,"['Mingxuan Yi', ' Zhanxing Zhu', ' Song Liu']",https://icml.cc/virtual/2023/poster/24124,[]
Efficient Graph Field Integrators Meet Point Clouds,"['Krzysztof Choromanski', ' Arijit Sehanobish', ' Han Lin', ' YUNFAN ZHAO', ' Eli Berger', ' Tetiana Parshakova', ' Qingkai Pan', ' David Watkins', ' Tianyi Zhang', ' Valerii Likhosherstov', ' Somnath Basu Roy Chowdhury', ' Kumar Avinava Dubey', ' Deepali Jain', ' Tamas Sarlos', ' Snigdha Chaturvedi', ' Adrian Weller']",https://icml.cc/virtual/2023/poster/24816,[]
Smart Initial Basis Selection for Linear Programs,"['Zhenan Fan', ' Xinglu Wang', ' Oleksandr Yakovenko', ' Abdullah Ali Sivas', ' Owen Ren', ' Yong Zhang', ' Zirui Zhou']",https://icml.cc/virtual/2023/poster/23570,[]
A New PHO-rmula for Improved Performance of Semi-Structured Networks,['David Rügamer'],https://icml.cc/virtual/2023/poster/24829,[]
"Label Distributionally Robust Losses for Multi-class Classification: Consistency, Robustness and Adaptivity","['Dixian Zhu', ' Yiming Ying', ' Tianbao Yang']",https://icml.cc/virtual/2023/poster/24211,[]
Doubly Optimal No-Regret Learning in Monotone Games,"['Yang Cai', ' Weiqiang Zheng']",https://icml.cc/virtual/2023/poster/23551,[]
Expectation-Complete Graph Representations with Homomorphisms,"['Pascal Welke', ' Maximilian Thiessen', ' Fabian Jogl', ' Thomas Gärtner']",https://icml.cc/virtual/2023/poster/23997,[]
On Sampling with Approximate Transport Maps,"['Louis Grenioux', ' Alain Oliviero Durmus', ' Eric Moulines', ' Marylou Gabrié']",https://icml.cc/virtual/2023/poster/24837,[]
Bayes-optimal Learning of Deep Random Networks of Extensive-width,"['Hugo Cui', ' FLORENT KRZAKALA', ' Lenka Zdeborova']",https://icml.cc/virtual/2023/poster/24109,[]
Coupled Variational Autoencoder,"['Xiaoran Hao', ' Patrick Shafto']",https://icml.cc/virtual/2023/poster/23786,[]
Revisiting Over-smoothing and Over-squashing Using Ollivier-Ricci Curvature,"['Khang Nguyen', ' Nong Hieu', ' Vinh NGUYEN', ' Nhat Ho', ' Stanley Osher', ' TAN NGUYEN']",https://icml.cc/virtual/2023/poster/24144,[]
Best Arm Identification in Multi-Agent Multi-Armed Bandits,"['Filippo Vannella', ' Alexandre Proutiere', ' Jaeseong Jeong']",https://icml.cc/virtual/2023/poster/23988,[]
A Universal Unbiased Method for Classification from Aggregate Observations,"['Zixi Wei', ' Lei Feng', ' Bo Han', ' Tongliang Liu', ' Gang Niu', ' Xiaofeng Zhu', ' Heng Tao Shen']",https://icml.cc/virtual/2023/poster/24303,[]
Auxiliary Learning as an Asymmetric Bargaining Game,"['Aviv Shamsian', ' Aviv Navon', ' Neta Glazer', ' Kenji Kawaguchi', ' Gal Chechik', ' Ethan Fetaya']",https://icml.cc/virtual/2023/poster/23573,[]
Understanding Self-Distillation in the Presence of Label Noise,"['Rudrajit Das', ' Sujay Sanghavi']",https://icml.cc/virtual/2023/poster/24469,[]
FedVS: Straggler-Resilient and Privacy-Preserving Vertical Federated Learning for Split Models,"['Songze Li', ' Duanyi YAO', ' Jin Liu']",https://icml.cc/virtual/2023/poster/24392,[]
Estimation Beyond Data Reweighting: Kernel Method of Moments,"['Heiner Kremer', ' Yassine Nemmour', ' Bernhard Schölkopf', ' Jia-Jie Zhu']",https://icml.cc/virtual/2023/poster/24150,[]
Automated Search for Conjectures on Mathematical Constants using Analysis of Integer Sequences,"['Ofir Razon', ' Yoav Harris', ' Shahar Gottlieb', ' Dan Carmon', ' Ofir David', ' Ido Kaminer']",https://icml.cc/virtual/2023/poster/24560,[]
Thompson Sampling for High-Dimensional Sparse Linear Contextual Bandits,"['Sunrit Chakraborty', ' Saptarshi Roy', ' Ambuj Tewari']",https://icml.cc/virtual/2023/poster/24807,[]
Approximation and Estimation Ability of Transformers for Sequence-to-Sequence Functions with Infinite Dimensional Input,"['Shokichi Takakura', ' Taiji Suzuki']",https://icml.cc/virtual/2023/poster/24003,[]
Equivariance with Learned Canonicalization Functions,"['Sékou-Oumar Kaba', ' Arnab Kumar Mondal', ' Yan Zhang', ' Yoshua Bengio', ' Siamak Ravanbakhsh']",https://icml.cc/virtual/2023/poster/23623,[]
A Study on Transformer Configuration and Training Objective,"['Fuzhao Xue', ' Jianghai Chen', ' Aixin Sun', ' Xiaozhe Ren', ' Zangwei Zheng', ' Xiaoxin He', ' Yongming Chen', ' Xin Jiang', ' Yang You']",https://icml.cc/virtual/2023/poster/25167,[]
Group Equivariant Fourier Neural Operators for Partial Differential Equations,"['Jacob Helwig', ' Xuan Zhang', ' Cong Fu', ' Jerry Kurtin', ' Stephan Wojtowytsch', ' Shuiwang Ji']",https://icml.cc/virtual/2023/poster/23875,[]
ReDi: Efficient Learning-Free Diffusion Inference via Trajectory Retrieval,"['Kexun Zhang', ' Xianjun Yang', ' William Wang', ' Lei Li']",https://icml.cc/virtual/2023/poster/23712,[]
Can Forward Gradient Match Backpropagation?,"['Louis Fournier', ' Stéphane Rivaud SORBONNE UNIVERSITE ISIR', ' Eugene Belilovsky', ' Michael Eickenberg', ' Edouard Oyallon']",https://icml.cc/virtual/2023/poster/24538,[]
K-SHAP: Policy Clustering Algorithm for Anonymous Multi-Agent State-Action Pairs,"['Andrea Coletta', ' Svitlana Vyetrenko', ' Tucker Balch']",https://icml.cc/virtual/2023/poster/23832,[]
On the Importance of Feature Decorrelation for Unsupervised Representation Learning in Reinforcement Learning,"['Hojoon Lee', ' Koanho Lee', ' Dongyoon Hwang', ' Hyunho Lee', ' Byungkun Lee', ' Jaegul Choo']",https://icml.cc/virtual/2023/poster/23546,[]
Semi-Offline Reinforcement Learning for Optimized Text Generation,"['Changyu Chen', ' Xiting Wang', ' Yiqiao Jin', ' Victor Ye Dong', ' Li Dong', ' Jie Cao', ' Yi Liu', ' Rui Yan']",https://icml.cc/virtual/2023/poster/24483,[]
Polynomial Preconditioning for Gradient Methods,"['Nikita Doikov', ' Anton Rodomanov']",https://icml.cc/virtual/2023/poster/23481,[]
Polynomial Time and Private Learning of Unbounded Gaussian Mixture Models,"['Jamil Arbas', ' Hassan Ashtiani', ' Christopher Liaw']",https://icml.cc/virtual/2023/poster/24389,[]
Contextual Reliability: When Different Features Matter in Different Contexts,"['Gaurav Ghosal', ' Amrith Setlur', ' Daniel S Brown', ' Anca Dragan', ' Aditi Raghunathan']",https://icml.cc/virtual/2023/poster/23461,[]
FREDIS: A Fusion Framework of Refinement and Disambiguation for Unreliable Partial Label Learning,"['Congyu Qiao', ' Ning Xu', ' JIAQI LYU', ' yi ren', ' Xin Geng']",https://icml.cc/virtual/2023/poster/24668,[]
Reparameterized Policy Learning for Multimodal Trajectory Optimization,"['Zhiao Huang', ' Litian Liang', ' Zhan Ling', ' Xuanlin Li', ' Chuang Gan', ' Hao Su']",https://icml.cc/virtual/2023/poster/25073,[]
Model-Aware Contrastive Learning: Towards Escaping the Dilemmas,"['Zizheng Huang', ' Haoxing Chen', ' Ziqi Wen', ' Chao Zhang', ' Huaxiong Li', ' Bo Wang', ' Chunlin Chen']",https://icml.cc/virtual/2023/poster/24946,[]
Restoration based Generative Models,"['Jaemoo Choi', ' Yesom Park', ' Myungjoo Kang']",https://icml.cc/virtual/2023/poster/24240,[]
From Noisy Fixed-Point Iterations to Private ADMM for Centralized and Federated Learning,"['Edwige Cyffers', ' Aurélien Bellet', ' Debabrota Basu']",https://icml.cc/virtual/2023/poster/24845,[]
Deep Graph Representation Learning and Optimization for Influence Maximization,"['Chen Ling', ' Junji Jiang', ' Junxiang Wang', ' My T. Thai', ' Renhao Xue', ' James Song', ' Meikang Qiu', ' Liang Zhao']",https://icml.cc/virtual/2023/poster/24512,[]
Mixture Proportion Estimation Beyond Irreducibility,"['Yilun Zhu', ' Aaron Fjeldsted', ' Darren Holland', ' George Landon', ' Azaree Lintereur', ' Clay Scott']",https://icml.cc/virtual/2023/poster/24387,[]
Multi-View Masked World Models for Visual Robotic Manipulation,"['Younggyo Seo', ' Junsu Kim', ' Stephen James', ' Kimin Lee', ' Jinwoo Shin', ' Pieter Abbeel']",https://icml.cc/virtual/2023/poster/25176,[]
Data-Copying in Generative Models: A Formal Framework,"['Robi Bhattacharjee', ' Sanjoy Dasgupta', ' Kamalika Chaudhuri']",https://icml.cc/virtual/2023/poster/24436,[]
Accelerated Cyclic Coordinate Dual Averaging with Extrapolation for Composite Convex Optimization,"['Cheuk Yin Lin', ' Chaobing Song', ' Jelena Diakonikolas']",https://icml.cc/virtual/2023/poster/23595,[]
Hypervolume Knowledge Gradient: A Lookahead Approach for Multi-Objective Bayesian Optimization with Partial Information,"['Samuel Daulton', ' Maximilian Balandat', ' Eytan Bakshy']",https://icml.cc/virtual/2023/poster/23608,[]
Cocktail Party Attack: Breaking Aggregation-Based Privacy in Federated Learning Using Independent Component Analysis,"['Sanjay Kariyappa', ' Chuan Guo', ' Kiwan Maeng', ' Wenjie Xiong', ' G. Edward Suh', ' Moinuddin Qureshi', ' Hsien-Hsin Sean Lee']",https://icml.cc/virtual/2023/poster/24639,[]
On Kinetic Optimal Probability Paths for Generative Models,"['Neta Shaul', ' Ricky T. Q. Chen', ' Maximilian Nickel', ' Matthew Le', ' Yaron Lipman']",https://icml.cc/virtual/2023/poster/23729,[]
On User-Level Private Convex Optimization,"['Badih Ghazi', ' Pritish Kamath', ' Ravi Kumar', ' Pasin Manurangsi', ' Raghu Meka', ' Chiyuan Zhang']",https://icml.cc/virtual/2023/poster/24498,[]
SRATTA: Sample Re-ATTribution Attack of Secure Aggregation in Federated Learning.,"['Tanguy MARCHAND', ' Regis Loeb', ' Ulysse Marteau-Ferey', ' Jean Ogier du Terrail', ' Arthur Pignet']",https://icml.cc/virtual/2023/poster/24896,[]
GC-Flow: A Graph-Based Flow Network for Effective Clustering,"['Tianchun Wang', ' Farzaneh Mirzazadeh', ' Xiang Zhang', ' Jie Chen']",https://icml.cc/virtual/2023/poster/24487,[]
Bilevel Optimization with Coupled Decision-Dependent Distributions,['Songtao Lu'],https://icml.cc/virtual/2023/poster/23880,[]
Sampling-Based Accuracy Testing of Posterior Estimators for General Inference,"['Pablo Lemos', ' Adam Coogan', ' Yashar Hezaveh', ' Laurence Perreault-Levasseur']",https://icml.cc/virtual/2023/poster/24029,[]
Fair and Optimal Classification via Post-Processing,"['Ruicheng Xian', ' Lang Yin', ' Han Zhao']",https://icml.cc/virtual/2023/poster/25218,[]
FeDXL: Provable Federated Learning for Deep X-Risk Optimization,"['Zhishuai Guo', ' Rong Jin', ' Jiebo Luo', ' Tianbao Yang']",https://icml.cc/virtual/2023/poster/24927,[]
Sharper Bounds for $\ell_p$ Sensitivity Sampling,"['David Woodruff', ' Taisuke Yasuda']",https://icml.cc/virtual/2023/poster/24823,[]
High-Probability Bounds for Stochastic Optimization and Variational Inequalities: the Case of Unbounded Variance,"['Abdurakhmon Sadiev', ' Marina Danilova', ' Eduard Gorbunov', ' Samuel Horváth', ' Gauthier Gidel', ' Pavel Dvurechenskii', ' Alexander Gasnikov', ' Peter Richtarik']",https://icml.cc/virtual/2023/poster/24157,[]
Synthetic Prompting: Generating Chain-of-Thought Demonstrations for Large Language Models,"['Zhihong Shao', ' Yeyun Gong', ' Yelong Shen', ' Minlie Huang', ' Nan Duan', ' Weizhu Chen']",https://icml.cc/virtual/2023/poster/24048,[]
RACE: Improve Multi-Agent Reinforcement Learning with Representation Asymmetry and Collaborative Evolution,"['Pengyi Li', ' Jianye Hao', ' Hongyao Tang', ' Yan Zheng', ' Xian Fu']",https://icml.cc/virtual/2023/poster/23791,[]
Interval Bound Interpolation for Few-shot Learning with Few Tasks,"['Shounak Datta', ' Sankha Subhra Mullick', ' Anish Chakrabarty', ' Swagatam Das']",https://icml.cc/virtual/2023/poster/25023,[]
Feed Two Birds with One Scone: Exploiting Wild Data for Both Out-of-Distribution Generalization and Detection,"['Haoyue Bai', ' Gregory Canal', ' Xuefeng Du', ' Jeongyeol Kwon', ' Robert Nowak', ' Sharon Li']",https://icml.cc/virtual/2023/poster/24661,[]
On the Estimation of Gaussian Mixture Copula Models,['Ashu Tewari'],https://icml.cc/virtual/2023/poster/24574,[]
User-defined Event Sampling and Uncertainty Quantification in Diffusion Models for Physical Dynamical Systems,"['Marc Finzi', ' Anudhyan Boral', ' Andrew Wilson', ' Fei Sha', ' Leonardo Zepeda-Nunez']",https://icml.cc/virtual/2023/poster/23781,[]
PFNs4BO: In-Context Learning for Bayesian Optimization,"['Samuel Gabriel Müller', ' Matthias Feurer', ' Noah Hollmann', ' Frank Hutter']",https://icml.cc/virtual/2023/poster/25137,[]
LazyGNN: Large-Scale Graph Neural Networks via Lazy Propagation,"['Rui Xue', ' Haoyu Han', ' MohamadAli Torkamani', ' Jian Pei', ' Xiaorui Liu']",https://icml.cc/virtual/2023/poster/24262,[]
A Large-Scale Study of Probabilistic Calibration in Neural Network Regression,"['Victor Dheur', ' Souhaib Ben Taieb']",https://icml.cc/virtual/2023/poster/23517,[]
Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,"['Tongzhou Wang', ' Antonio Torralba', ' Phillip Isola', ' Amy Zhang']",https://icml.cc/virtual/2023/poster/25043,[]
Second-order regression models exhibit progressive sharpening to the edge of stability,"['Atish Agarwala', ' Fabian Pedregosa', ' Jeffrey Pennington']",https://icml.cc/virtual/2023/poster/24514,[]
Pretraining Language Models with Human Preferences,"['Tomasz Korbak', ' Kejian Shi', ' Angelica Chen', ' Rasika Bhalerao', ' Christopher Buckley', ' Jason Phang', ' Samuel Bowman', ' Ethan Perez']",https://icml.cc/virtual/2023/poster/24005,[]
"Pricing Experimental Design: Causal Effect, Expected Revenue and Tail Risk","['David Simchi-Levi', ' Chonghuan Wang']",https://icml.cc/virtual/2023/poster/24504,[]
Emergent Agentic Transformer from Chain of Hindsight Experience,"['Hao Liu', ' Pieter Abbeel']",https://icml.cc/virtual/2023/poster/24228,[]
NeuralStagger: Accelerating Physics-constrained Neural PDE Solver with Spatial-temporal Decomposition,"['Xinquan Huang', ' Wenlei Shi', ' Qi Meng', ' Yue Wang', ' Xiaotian Gao', ' Jia Zhang', ' Tie-Yan Liu']",https://icml.cc/virtual/2023/poster/23962,[]
Bidirectional Learning for Offline Model-based Biological Sequence Design,"['Can Chen', ' Yingxue Zhang', ' Xue Liu', ' Mark Coates']",https://icml.cc/virtual/2023/poster/24869,[]
Neural Stochastic Differential Games for Time-series Analysis,"['Sungwoo Park', ' Byoungwoo Park', ' Moontae Lee', ' Changhee Lee']",https://icml.cc/virtual/2023/poster/25204,[]
Towards Quantum Machine Learning for Constrained Combinatorial Optimization: a Quantum QAP Solver,"['Xinyu Ye', ' Ge Yan', ' Junchi Yan']",https://icml.cc/virtual/2023/poster/24148,[]
On the Identifiability and Estimation of Causal Location-Scale Noise Models,"['Alexander Immer', ' Christoph Schultheiss', ' Julia Vogt', ' Bernhard Schölkopf', ' Peter Bühlmann', ' Alexander Marx']",https://icml.cc/virtual/2023/poster/24956,[]
Fairness in Matching under Uncertainty,"['Siddartha Devic', ' David Kempe', ' Vatsal Sharan', ' Aleksandra Korolova']",https://icml.cc/virtual/2023/poster/24420,[]
"Neural Latent Aligner: Cross-trial Alignment for Learning Representations of Complex, Naturalistic Neural Data","['Cheol Jun Cho', ' Edward Chang', ' Gopala Anumanchipalli']",https://icml.cc/virtual/2023/poster/24301,[]
Demystifying Disagreement-on-the-Line in High Dimensions,"['Donghwan Lee', ' Behrad Moniri', ' Xinmeng Huang', ' Edgar Dobriban', ' Hamed Hassani']",https://icml.cc/virtual/2023/poster/24660,[]
On the Robustness of Text Vectorizers,"['Rémi Catellier', ' Samuel Vaiter', ' Damien Garreau']",https://icml.cc/virtual/2023/poster/24672,[]
Stochastic Marginal Likelihood Gradients using Neural Tangent Kernels,"['Alexander Immer', ' Tycho van der Ouderaa', ' Mark van der Wilk', ' Gunnar Ratsch', ' Bernhard Schölkopf']",https://icml.cc/virtual/2023/poster/23591,[]
Multiple Thinking Achieving Meta-Ability Decoupling for Object Navigation,"['Ronghao Dang', ' Lu Chen', ' Liuyi Wang', ' Zongtao He', ' Chengju Liu', ' Qijun Chen']",https://icml.cc/virtual/2023/poster/25151,[]
The Edge of Orthogonality: A Simple View of What Makes BYOL Tick,"['Pierre Richemond', ' Allison Tam', ' Yunhao Tang', ' Florian Strub', ' Bilal Piot', ' Feilx Hill']",https://icml.cc/virtual/2023/poster/24102,[]
GeCoNeRF: Few-shot Neural Radiance Fields via Geometric Consistency,"['Min-Seop Kwak', ' Jiuhn Song', ' Seungryong Kim']",https://icml.cc/virtual/2023/poster/23935,[]
Towards Sustainable Learning: Coresets for Data-efficient Deep Learning,"['Yu Yang', ' Hao Kang', ' Baharan Mirzasoleiman']",https://icml.cc/virtual/2023/poster/23457,[]
VA-learning as a more efficient alternative to Q-learning,"['Yunhao Tang', ' Remi Munos', ' Mark Rowland', ' Michal Valko']",https://icml.cc/virtual/2023/poster/24888,[]
No One Idles: Efficient Heterogeneous Federated Learning with Parallel Edge and Server Computation,"['Feilong Zhang', ' Xianming Liu', ' Shiyi Lin', ' Gang Wu', ' Xiong Zhou', ' Junjun Jiang', ' Xiangyang Ji']",https://icml.cc/virtual/2023/poster/25098,[]
Surface Snapping Optimization Layer for Single Image Object Shape Reconstruction,"['Yuan-Ting Hu', ' Alex Schwing', ' Raymond A. Yeh']",https://icml.cc/virtual/2023/poster/24795,[]
MultiRobustBench: Benchmarking Robustness Against Multiple Attacks,"['Sophie Dai', ' Saeed Mahloujifar', ' Chong Xiang', ' Vikash Sehwag', ' Pin-Yu Chen', ' Prateek Mittal']",https://icml.cc/virtual/2023/poster/24654,[]
MultiDiffusion: Fusing Diffusion Paths for Controlled Image Generation,"['Omer Bar-Tal', ' Lior Yariv', ' Yaron Lipman', ' Tali Dekel']",https://icml.cc/virtual/2023/poster/23809,[]
Regularization-free Diffeomorphic Temporal Alignment Nets,"['Ron Shapira Weber', ' Oren Freifeld']",https://icml.cc/virtual/2023/poster/24586,[]
Evaluating Unsupervised Denoising Requires Unsupervised Metrics,"['Adrià Marcos Morales', ' Matan Leibovich', ' Sreyas Mohan', ' Joshua Vincent', ' Piyush Haluai', ' Mai Tan', ' Peter Crozier', ' Carlos Fernandez-Granda']",https://icml.cc/virtual/2023/poster/23876,[]
The Impact of Exploration on Convergence and Performance of Multi-Agent Q-Learning Dynamics,"['Aamal Hussain', ' Francesco Belardinelli', ' Dario Paccagnan']",https://icml.cc/virtual/2023/poster/24437,[]
ELSA: Efficient Label Shift Adaptation through the Lens of Semiparametric Models,"['Qinglong Tian', ' Xin Zhang', ' Jiwei Zhao']",https://icml.cc/virtual/2023/poster/24391,[]
Fourmer: An Efficient Global Modeling Paradigm for Image Restoration,"['Man Zhou', ' Jie Huang', ' Chunle Guo', ' Chongyi Li']",https://icml.cc/virtual/2023/poster/24735,[]
Constrained Phi-Equilibria,"['Martino Bernasconi', ' Matteo Castiglioni', ' Alberto Marchesi', ' Francesco Trovò', ' Nicola Gatti']",https://icml.cc/virtual/2023/poster/23995,[]
High Fidelity Image Counterfactuals with Probabilistic Causal Models,"['Fabio De Sousa Ribeiro', ' Tian Xia', ' Miguel Monteiro', ' Nick Pawlowski', ' Ben Glocker']",https://icml.cc/virtual/2023/poster/24073,[]
Two Losses Are Better Than One: Faster Optimization Using a Cheaper Proxy,"['Blake Woodworth', ' Konstantin Mishchenko', ' Francis Bach']",https://icml.cc/virtual/2023/poster/24074,[]
Optimal Convergence Rates for Agnostic Nyström Kernel Learning,"['Jian Li', ' Yong Liu', ' Weiping Wang']",https://icml.cc/virtual/2023/poster/23838,[]
Fast Combinatorial Algorithms for Min Max Correlation Clustering,"['Sami Davies', ' Benjamin Moseley', ' Heather Newman']",https://icml.cc/virtual/2023/poster/24920,[]
Are Large Kernels Better Teachers than Transformers for ConvNets?,"['Tianjin Huang', ' Lu Yin', ' Zhenyu Zhang', ' Li Shen', ' Meng Fang', ' Mykola Pechenizkiy', ' Zhangyang “Atlas” Wang', ' Shiwei Liu']",https://icml.cc/virtual/2023/poster/24817,[]
Evolving Semantic Prototype Improves Generative Zero-Shot Learning,"['Shiming Chen', ' Wenjin Hou', ' Ziming Hong', ' Xiaohan Ding', ' Yibing Song', ' Xinge You', ' Tongliang Liu', ' Kun Zhang']",https://icml.cc/virtual/2023/poster/25245,[]
Spurious Valleys and Clustering Behavior of Neural Networks,['Samuele Pollaci'],https://icml.cc/virtual/2023/poster/24648,[]
"System Identification of Neural Systems: If We Got It Right, Would We Know?","['Yena Han', ' Tomaso A Poggio', ' Brian Cheung']",https://icml.cc/virtual/2023/poster/24341,[]
ModelDiff: A Framework for Comparing Learning Algorithms,"['Harshay Shah', ' Sung Min (Sam) Park', ' Andrew Ilyas', ' Aleksander Madry']",https://icml.cc/virtual/2023/poster/24958,[]
Adaptive Barrier Smoothing for First-Order Policy Gradient with Contact Dynamics,"['Shenao Zhang', ' Wanxin Jin', ' Zhaoran Wang']",https://icml.cc/virtual/2023/poster/23918,[]
DiscoBAX - Discovery of optimal intervention sets in genomic experiment design,"['Clare Lyle', ' Arash Mehrjou', ' Pascal Notin', ' Andrew Jesson', ' Stefan Bauer', ' Yarin Gal', ' Patrick Schwab']",https://icml.cc/virtual/2023/poster/23977,[]
GRAFENNE: Learning on Graphs with Heterogeneous and Dynamic Feature Sets,"['Shubham Gupta', ' Sahil Manchanda', ' Sayan Ranu', ' Srikanta Bedathur']",https://icml.cc/virtual/2023/poster/24743,[]
A Simple Zero-shot Prompt Weighting Technique to Improve Prompt Ensembling in Text-Image Models,"['James Allingham', ' JIE REN', ' Michael Dusenberry', ' Xiuye Gu', ' Yin Cui', ' Dustin Tran', ' Jeremiah Liu', ' Balaji Lakshminarayanan']",https://icml.cc/virtual/2023/poster/23923,[]
Which Invariance Should We Transfer? A Causal Minimax Learning Approach,"['Mingzhou Liu', ' Xiangyu Zheng', ' Xinwei Sun', ' Fang Fang', ' Yizhou Wang']",https://icml.cc/virtual/2023/poster/25230,[]
Information-Theoretic State Space Model for Multi-View Reinforcement Learning,"['HyeongJoo Hwang', ' Seokin Seo', ' Youngsoo Jang', ' Sungyoon Kim', ' Geon-Hyeong Kim', ' Seunghoon Hong', ' Kee-Eung Kim']",https://icml.cc/virtual/2023/poster/24731,[]
Image Shortcut Squeezing: Countering Perturbative Availability Poisons with Compression,"['Zhuoran Liu', ' Zhengyu Zhao', ' Martha Larson']",https://icml.cc/virtual/2023/poster/23507,[]
Model Transferability with Responsive Decision Subjects,"['Yatong Chen', ' Zeyu Tang', ' Kun Zhang', ' Yang Liu']",https://icml.cc/virtual/2023/poster/24481,[]
Distributed Contextual Linear Bandits with Minimax Optimal Communication Cost,"['Sanae Amani', ' Tor Lattimore', ' Andras Gyorgy', ' Lin Yang']",https://icml.cc/virtual/2023/poster/24808,[]
Trapdoor Normalization with Irreversible Ownership Verification,"['Hanwen Liu', ' Zhenyu Weng', ' Yuesheng Zhu', ' Yadong Mu']",https://icml.cc/virtual/2023/poster/23886,[]
GAT: Guided Adversarial Training with Pareto-optimal Auxiliary Tasks,"['Salah GHAMIZI', ' Jingfeng ZHANG', ' Maxime Cordy', ' Mike Papadakis', ' Masashi Sugiyama', ' YVES LE TRAON']",https://icml.cc/virtual/2023/poster/24960,[]
Personalized Subgraph Federated Learning,"['Jinheon Baek', ' Wonyong Jeong', ' Jiongdao Jin', ' Jaehong Yoon', ' Sung Ju Hwang']",https://icml.cc/virtual/2023/poster/25210,[]
Fast $(1+\varepsilon)$-Approximation Algorithms for Binary Matrix Factorization,"['Ameya Velingker', ' Maximilian Vötsch', ' David Woodruff', ' Samson Zhou']",https://icml.cc/virtual/2023/poster/24788,[]
Understanding Incremental Learning of Gradient Descent: A Fine-grained Analysis of Matrix Sensing,"['Jikai Jin', ' Zhiyuan Li', ' Kaifeng Lyu', ' Simon Du', ' Jason Lee']",https://icml.cc/virtual/2023/poster/25022,[]
Scalable Adaptive Computation for Iterative Generation,"['Allan Jabri', ' David Fleet', ' Ting Chen']",https://icml.cc/virtual/2023/poster/24607,[]
Exploring Model Dynamics for Accumulative Poisoning Discovery,"['Jianing Zhu', ' Xiawei Guo', ' Jiangchao Yao', ' Chao Du', ' LI He', ' Shuo Yuan', ' Tongliang Liu', ' Liang Wang', ' Bo Han']",https://icml.cc/virtual/2023/poster/25122,[]
Mean-field Analysis of Piecewise Linear Solutions for Wide ReLU Networks,"['Aleksandr Shevchenko', ' Vyacheslav Kungurtsev', ' Marco Mondelli']",https://icml.cc/virtual/2023/poster/25657,[]
Learning Representations without Compositional Assumptions,"['Tennison Liu', ' Jeroen Berrevoets', ' Zhaozhi Qian', ' Mihaela van der Schaar']",https://icml.cc/virtual/2023/poster/23980,[]
Representer Point Selection for Explaining Regularized High-dimensional Models,"['Che-Ping Tsai', ' Jiong Zhang', ' Hsiang-Fu Yu', ' Eli Chien', ' Cho-Jui Hsieh', ' Pradeep Ravikumar']",https://icml.cc/virtual/2023/poster/23814,[]
Simplifying Momentum-based Positive-definite Submanifold Optimization with Applications to Deep Learning,"['Wu Lin', ' Valentin Duruisseaux', ' Melvin Leok', ' Frank Nielsen', ' Khan Emtiyaz', ' Mark Schmidt']",https://icml.cc/virtual/2023/poster/25076,[]
Constrained Optimization via Exact Augmented Lagrangian and Randomized Iterative Sketching,"['Ilgee Hong', ' Sen Na', ' Michael Mahoney', ' Mladen Kolar']",https://icml.cc/virtual/2023/poster/23592,[]
PixelAsParam: A Gradient View on Diffusion Sampling with Guidance,"['Anh-Dung Dinh', ' Daochang Liu', ' Chang Xu']",https://icml.cc/virtual/2023/poster/25013,[]
PromptBoosting: Black-Box Text Classification with Ten Forward Passes,"['Bairu Hou', "" Joe O'Connor"", ' Jacob Andreas', ' Shiyu Chang', ' Yang Zhang']",https://icml.cc/virtual/2023/poster/24491,[]
Policy Evaluation and Temporal-Difference Learning in Continuous Time and Space: A Martingale Approach,"['Yanwei Jia', ' Xun Yu Zhou']",https://icml.cc/virtual/2023/poster/25662,[]
Accelerated Primal-Dual Methods for Convex-Strongly-Concave Saddle Point Problems,"['Mohammad Khalafi', ' Digvijay Boob']",https://icml.cc/virtual/2023/poster/23778,[]
Synthetic data for model selection,"['Alon Shshan', ' Nadav Bhonker', ' Igor Kviatkovsky', ' Matan Fintz', ' Gerard Medioni']",https://icml.cc/virtual/2023/poster/25061,[]
Effective and Efficient Structural Inference with Reservoir Computing,"['Aoran Wang', ' Tsz Pan Tong', ' Jun Pang']",https://icml.cc/virtual/2023/poster/24061,[]
