Title,Authors,url,Keywords
Self-supervised and Supervised Joint Training for Resource-rich Machine Translation,"['Yong Cheng', ' Wei Wang', ' Lu Jiang', ' Wolfgang Macherey']",https://icml.cc/virtual/2021/poster/9673,[]
Emergent Social Learning via Multi-agent Reinforcement Learning,"['Kamal Ndousse', ' Douglas Eck', ' Sergey Levine', ' Natasha Jaques']",https://icml.cc/virtual/2021/poster/9105,[]
Model Fusion for Personalized Learning,"['Thanh Lam', ' Nghia Hoang', ' Bryan Kian Hsiang Low', ' Patrick Jaillet']",https://icml.cc/virtual/2021/poster/9063,[]
Understanding and Mitigating Accuracy Disparity in Regression,"['Jianfeng Chi', ' Yuan Tian', ' Geoff Gordon', ' Han Zhao']",https://icml.cc/virtual/2021/poster/10023,[]
Efficient Deviation Types and Learning for Hindsight Rationality in Extensive-Form Games,"['Dustin Morrill', "" Ryan D'Orazio"", ' Marc Lanctot', ' James Wright', ' Michael Bowling', ' Amy Greenwald']",https://icml.cc/virtual/2021/poster/9549,[]
Neural SDEs as Infinite-Dimensional GANs,"['Patrick Kidger', ' James Foster', ' Xuechen Li', ' Terry Lyons']",https://icml.cc/virtual/2021/poster/10277,[]
Toward Better Generalization Bounds with Locally Elastic Stability,"['Zhun Deng', ' Hangfeng He', ' Weijie Su']",https://icml.cc/virtual/2021/poster/9565,[]
Elementary superexpressive activations,['Dmitry Yarotsky'],https://icml.cc/virtual/2021/poster/10131,[]
Federated Deep AUC Maximization for Hetergeneous Data with a Constant Communication Complexity,"['Zhuoning Yuan', ' Zhishuai Guo', ' Yi Xu', ' Yiming Ying', ' Tianbao Yang']",https://icml.cc/virtual/2021/poster/9645,[]
Tractable structured natural-gradient descent using local parameterizations,"['Wu Lin', ' Frank Nielsen', ' Khan Emtiyaz', ' Mark Schmidt']",https://icml.cc/virtual/2021/poster/9733,[]
Modelling Behavioural Diversity for Learning in Open-Ended Games,"['Nicolas Perez-Nieves', ' Yaodong Yang', ' Oliver Slumbers', ' David Mguni', ' Ying Wen', ' Jun Wang']",https://icml.cc/virtual/2021/poster/10599,[]
Revisiting Rainbow: Promoting more insightful and inclusive deep reinforcement learning research,"['Johan Obando Ceron', ' Pablo Samuel Castro']",https://icml.cc/virtual/2021/poster/9069,[]
Controlling Graph Dynamics with Reinforcement Learning and Graph Neural Networks,"['Eli Meirom', ' Haggai Maron', ' Shie Mannor', ' Gal Chechik']",https://icml.cc/virtual/2021/poster/9909,[]
Learning de-identified representations of prosody from raw audio,"['Jack Weston', ' Raphael Lenain', ' Udeepa Meepegama', ' Emil Fristed']",https://icml.cc/virtual/2021/poster/8805,[]
Order Matters: Probabilistic Modeling of Node Sequence for Graph Generation,"['Xiaohui Chen', ' Xu Han', ' Jiajing Hu', ' Francisco R Ruiz', ' Liping Liu']",https://icml.cc/virtual/2021/poster/8963,[]
BasisDeVAE: Interpretable Simultaneous Dimensionality Reduction and Feature-Level Clustering with Derivative-Based Variational Autoencoders,"['Dominic Danks', ' Christopher Yau']",https://icml.cc/virtual/2021/poster/8543,[]
Neural-Pull: Learning Signed Distance Function from Point clouds by Learning to Pull Space onto Surface,"['Baorui Ma', ' Zhizhong Han', ' Yushen Liu', ' Matthias Zwicker']",https://icml.cc/virtual/2021/poster/9085,[]
Private Stochastic Convex Optimization: Optimal Rates in L1 Geometry,"['Hilal Asi', ' Vitaly Feldman', ' Tomer Koren', ' Kunal Talwar']",https://icml.cc/virtual/2021/poster/9989,[]
Analysis of stochastic Lanczos quadrature for spectrum approximation,"['Tyler Chen', ' Thomas Trogdon', ' Shashanka Ubaru']",https://icml.cc/virtual/2021/poster/9115,[]
Dynamic Balancing for Model Selection in Bandits and RL,"['Ashok Cutkosky', ' Christoph Dann', ' Abhimanyu Das', ' Claudio Gentile', ' Aldo Pacchiano', ' Manish Purohit']",https://icml.cc/virtual/2021/poster/9907,[]
Global Convergence of Policy Gradient for Linear-Quadratic Mean-Field Control/Game in Continuous Time,"['Weichen Wang', ' Jiequn Han', ' Zhuoran Yang', ' Zhaoran Wang']",https://icml.cc/virtual/2021/poster/8961,[]
A Discriminative Technique for Multiple-Source Adaptation,"['Corinna Cortes', ' Mehryar Mohri', ' Ananda Theertha Suresh', ' Ningshan Zhang']",https://icml.cc/virtual/2021/poster/10189,[]
iDARTS: Differentiable Architecture Search with Stochastic Implicit Gradients,"['Miao Zhang', ' Steven Su', ' Shirui Pan', ' Xiaojun Chang', ' Ehsan Abbasnejad', ' Reza Haffari']",https://icml.cc/virtual/2021/poster/8823,[]
Learning a Universal Template for Few-shot Dataset Generalization,"['Eleni Triantafillou', ' Hugo Larochelle', ' Richard Zemel', ' Vincent Dumoulin']",https://icml.cc/virtual/2021/poster/10585,[]
The Power of Adaptivity for Stochastic Submodular Cover,"['Rohan Ghuge', ' Anupam Gupta', ' viswanath nagarajan']",https://icml.cc/virtual/2021/poster/9121,[]
Model-based Reinforcement Learning for Continuous Control with Posterior Sampling,"['Ying Fan', ' Yifei Ming']",https://icml.cc/virtual/2021/poster/9011,[]
Generalized Doubly Reparameterized Gradient Estimators,"['Matthias Bauer', ' Andriy Mnih']",https://icml.cc/virtual/2021/poster/10709,[]
Quantifying and Reducing Bias in Maximum Likelihood Estimation of Structured Anomalies,"['Uthsav Chitra', ' Kimberly Ding', ' Jasper C.H. Lee', ' Benjamin Raphael']",https://icml.cc/virtual/2021/poster/8655,[]
On Lower Bounds for Standard and Robust Gaussian Process Bandit Optimization,"['Xu Cai', ' Jonathan Scarlett']",https://icml.cc/virtual/2021/poster/10639,[]
On Reinforcement Learning with Adversarial Corruption and Its Application to Block MDP,"['Tianhao Wu', ' Yunchang Yang', ' Simon Du', ' Liwei Wang']",https://icml.cc/virtual/2021/poster/8617,[]
Approximate Group Fairness for Clustering,"['Bo Li', ' Lijun Li', ' Ankang Sun', ' Chenhao Wang', ' Yingfan Wang']",https://icml.cc/virtual/2021/poster/10725,[]
Poolingformer: Long Document Modeling with Pooling Attention,"['Hang ZHANG', ' Yeyun Gong', ' Yelong Shen', ' Weisheng Li', ' Jiancheng Lv', ' Nan Duan', ' Weizhu Chen']",https://icml.cc/virtual/2021/poster/9603,[]
On the difficulty of unbiased alpha divergence minimization,"['Tomas Geffner', ' Justin Domke']",https://icml.cc/virtual/2021/poster/10337,[]
PACOH: Bayes-Optimal Meta-Learning with PAC-Guarantees,"['Jonas Rothfuss', ' Vincent Fortuin', ' Martin Josifoski', ' Andreas Krause']",https://icml.cc/virtual/2021/poster/10421,[]
Goal-Conditioned Reinforcement Learning with Imagined Subgoals,"['Elliot Chane-Sane', ' Cordelia Schmid', ' Ivan Laptev']",https://icml.cc/virtual/2021/poster/10147,[]
More Powerful and General Selective Inference for Stepwise Feature Selection using Homotopy Method,"['Kazuya Sugiyama', ' Vo Nguyen Le Duy', ' Ichiro Takeuchi']",https://icml.cc/virtual/2021/poster/8547,[]
Whittle Networks: A Deep Likelihood Model for Time Series,"['Zhongjie Yu', ' Fabrizio Ventola', ' Kristian Kersting']",https://icml.cc/virtual/2021/poster/10295,[]
Variance Reduced Training with Stratified Sampling for Forecasting Models,"['Yucheng Lu', ' Youngsuk Park', ' Lifan Chen', ' Yuyang Wang', ' Christopher De Sa', ' Dean Foster']",https://icml.cc/virtual/2021/poster/8895,[]
Adaptive Newton Sketch: Linear-time Optimization with Quadratic Convergence and Effective Hessian Dimensionality,"['Jonathan Lacotte', ' Yifei Wang', ' Mert Pilanci']",https://icml.cc/virtual/2021/poster/9571,[]
Confidence-Budget Matching for Sequential Budgeted Learning,"['Yonathan Efroni', ' Nadav Merlis', ' Aadirupa Saha', ' Shie Mannor']",https://icml.cc/virtual/2021/poster/9103,[]
Risk Bounds and Rademacher Complexity in Batch Reinforcement Learning,"['Yaqi Duan', ' Chi Jin', ' Zhiyuan Li']",https://icml.cc/virtual/2021/poster/10623,[]
Reinforcement Learning of Implicit and Explicit Control Flow Instructions,"['Ethan Brooks', ' Janarthanan Rajendran', ' Richard Lewis', ' Satinder Singh']",https://icml.cc/virtual/2021/poster/9567,[]
Adapting to misspecification in contextual bandits with offline regression oracles,"['Sanath Kumar Krishnamurthy', ' Vitor Hadad', ' Susan Athey']",https://icml.cc/virtual/2021/poster/10169,[]
Characterizing Structural Regularities of Labeled Data in Overparameterized Models,"['Ziheng Jiang', ' Chiyuan Zhang', ' Kunal Talwar', ' Michael Mozer']",https://icml.cc/virtual/2021/poster/10133,[]
An exact solver for the Weston-Watkins SVM subproblem,"['Yutong Wang', ' Clay Scott']",https://icml.cc/virtual/2021/poster/10195,[]
On Reward-Free RL with Kernel and Neural Function Approximations: Single-Agent MDP and Markov Game,"['Shuang Qiu', ' Jieping Ye', ' Zhaoran Wang', ' Zhuoran Yang']",https://icml.cc/virtual/2021/poster/8781,[]
Trees with Attention for Set Prediction Tasks,"['Roy Hirsch', ' Ran Gilad-Bachrach']",https://icml.cc/virtual/2021/poster/10127,[]
I-BERT: Integer-only BERT Quantization,"['Sehoon Kim', ' Amir Gholaminejad', ' Zhewei Yao', ' Michael Mahoney', ' EECS Kurt Keutzer']",https://icml.cc/virtual/2021/poster/9811,[]
Z-GCNETs: Time Zigzags at Graph Convolutional Networks for Time Series Forecasting,"['Yuzhou Chen', ' Ignacio Segovia Dominguez', ' Yulia R Gel']",https://icml.cc/virtual/2021/poster/9391,[]
What Are Bayesian Neural Network Posteriors Really Like?,"['Pavel Izmailov', ' Sharad Vikram', ' Matthew Hoffman', ' Andrew Wilson']",https://icml.cc/virtual/2021/poster/10335,[]
Memory Efficient Online Meta Learning,"['Durmus Alp Emre Acar', ' Ruizhao Zhu', ' Venkatesh Saligrama']",https://icml.cc/virtual/2021/poster/9787,[]
Training Adversarially Robust Sparse Networks via Bayesian Connectivity Sampling,"['Ozan Özdenizci', ' Robert Legenstein']",https://icml.cc/virtual/2021/poster/8563,[]
On the Problem of Underranking in Group-Fair Ranking,"['Sruthi Gorantla', ' Amit Jayant Deshpande', ' Anand Louis']",https://icml.cc/virtual/2021/poster/8785,[]
Finite mixture models do not reliably learn the number of components,"['Diana Cai', ' Trevor Campbell', ' Tamara Broderick']",https://icml.cc/virtual/2021/poster/10705,[]
Phasic Policy Gradient,"['Karl Cobbe', ' Jacob Hilton', ' Oleg Klimov', ' John Schulman']",https://icml.cc/virtual/2021/poster/8475,[]
Near-Optimal Entrywise Anomaly Detection for Low-Rank Matrices with Sub-Exponential Noise,"['Vivek Farias', ' Andrew Li', ' Tianyi Peng']",https://icml.cc/virtual/2021/poster/8813,[]
Multiscale Invertible Generative Networks for High-Dimensional Bayesian Inference,"['Shumao Zhang', ' Pengchuan Zhang', ' Thomas Hou']",https://icml.cc/virtual/2021/poster/8825,[]
Generating images with sparse representations,"['Charlie Nash', ' Jacob Menick', ' Sander Dieleman', ' Peter Battaglia']",https://icml.cc/virtual/2021/poster/8791,[]
Quantile Bandits for Best Arms Identification,"['Mengyan Zhang', ' Cheng Soon Ong']",https://icml.cc/virtual/2021/poster/8699,[]
Learning to Price Against a Moving Target,"['Renato Leme', ' Balasubramanian Sivan', ' Yifeng Teng', ' Pratik Worah']",https://icml.cc/virtual/2021/poster/9127,[]
Top-k eXtreme Contextual Bandits with Arm Hierarchy,"['Rajat Sen', ' Alexander Rakhlin', ' Lexing Ying', ' Rahul Kidambi', ' Dean Foster', ' Daniel Hill', ' Inderjit Dhillon']",https://icml.cc/virtual/2021/poster/10217,[]
EfficientNetV2: Smaller Models and Faster Training,"['Mingxing Tan', ' Quoc Le']",https://icml.cc/virtual/2021/poster/8849,[]
Large-Scale Multi-Agent Deep FBSDEs,"['Tianrong Chen', ' Ziyi Wang', ' Ioannis Exarchos', ' Evangelos Theodorou']",https://icml.cc/virtual/2021/poster/9007,[]
Explanations for Monotonic Classifiers.,"['Joao Marques-Silva', ' Thomas Gerspacher', ' Martin Cooper', ' Alexey Ignatiev', ' Nina Narodytska']",https://icml.cc/virtual/2021/poster/9955,[]
Scalable Normalizing Flows for Permutation Invariant Densities,"['Marin Biloš', ' Stephan Günnemann']",https://icml.cc/virtual/2021/poster/10325,[]
Tightening the Dependence on Horizon in the Sample Complexity of Q-Learning,"['Gen Li', ' Changxiao Cai', ' Yuxin Chen', ' Yuantao Gu', ' Yuting Wei', ' Yuejie Chi']",https://icml.cc/virtual/2021/poster/8929,[]
Decomposable Submodular Function Minimization via Maximum Flow,"['Kyriakos Axiotis', ' Adam Karczmarz', ' Anish Mukherjee', ' Piotr Sankowski', ' Adrian Vladu']",https://icml.cc/virtual/2021/poster/9123,[]
Improving Breadth-Wise Backpropagation in Graph Neural Networks Helps Learning Long-Range Dependencies.,"['Denis Lukovnikov', ' Asja Fischer']",https://icml.cc/virtual/2021/poster/9693,[]
Task-Optimal Exploration in Linear Dynamical Systems,"['Andrew Wagenmaker', ' Max Simchowitz', ' Kevin Jamieson']",https://icml.cc/virtual/2021/poster/8917,[]
MetaCURE: Meta Reinforcement Learning with Empowerment-Driven Exploration,"['Jin Zhang', ' Jianhao Wang', ' Hao Hu', ' Tong Chen', ' Yingfeng Chen', ' Changjie Fan', ' Chongjie Zhang']",https://icml.cc/virtual/2021/poster/9825,[]
Testing DNN-based Autonomous Driving Systems under Critical Environmental Conditions,"['Zhong Li', ' Minxue Pan', ' Tian Zhang', ' Xuandong Li']",https://icml.cc/virtual/2021/poster/9405,[]
MURAL: Meta-Learning Uncertainty-Aware Rewards for Outcome-Driven Reinforcement Learning,"['Kevin Li', ' Abhishek Gupta', ' Ashwin D Reddy', ' Vitchyr Pong', ' Aurick Zhou', ' Justin Yu', ' Sergey Levine']",https://icml.cc/virtual/2021/poster/8943,[]
Nonmyopic Multifidelity Acitve Search,"['Quan Nguyen', ' Arghavan Modiri', ' Roman Garnett']",https://icml.cc/virtual/2021/poster/10057,[]
Momentum Residual Neural Networks,"['Michael Sander', ' Pierre Ablin', ' Mathieu Blondel', ' Gabriel Peyré']",https://icml.cc/virtual/2021/poster/9463,[]
Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,"['Jimmy (Tsung-Yen) Yang', ' Justinian Rosca', ' Karthik Narasimhan', ' Peter Ramadge']",https://icml.cc/virtual/2021/poster/8451,[]
When Does Data Augmentation Help With Membership Inference Attacks?,"['Yigitcan Kaya', ' Tudor Dumitras']",https://icml.cc/virtual/2021/poster/9601,[]
Joining datasets via data augmentation in the label space for neural networks,"['Junbo Zhao', ' Mingfeng Ou', ' linji Xue', ' Yunkai Cui', ' Sai Wu', ' Gang Chen']",https://icml.cc/virtual/2021/poster/10343,[]
Discriminative Complementary-Label Learning with Weighted Loss,"['Yi Gao', ' Min-Ling Zhang']",https://icml.cc/virtual/2021/poster/10739,[]
Prioritized Level Replay,"['Minqi Jiang', ' Edward Grefenstette', ' Tim Rocktäschel']",https://icml.cc/virtual/2021/poster/9283,[]
Fairness and Bias in Online Selection,"['Jose Correa', ' Andres Cristi', ' Paul Duetting', ' Ashkan Norouzi-Fard']",https://icml.cc/virtual/2021/poster/10113,[]
On Characterizing GAN Convergence Through Proximal Duality Gap,"['Sahil Sidheekh', ' Aroof Aimen', ' Narayanan Chatapuram Krishnan']",https://icml.cc/virtual/2021/poster/8559,[]
Provably Efficient Reinforcement Learning for Discounted MDPs with Feature Mapping,"['Dongruo Zhou', ' Jiafan He', ' Quanquan Gu']",https://icml.cc/virtual/2021/poster/9889,[]
Tesseract: Tensorised Actors for Multi-Agent Reinforcement Learning,"['Anuj Mahajan', ' Mikayel Samvelyan', ' Lei Mao', ' Viktor Makoviychuk', ' Animesh Garg', ' Jean Kossaifi', ' Shimon Whiteson', ' Yuke Zhu', ' Anima Anandkumar']",https://icml.cc/virtual/2021/poster/8723,[]
Infinite-Dimensional Optimization for Zero-Sum Games via Variational Transport,"['Lewis Liu', ' Yufeng Zhang', ' Zhuoran Yang', ' Reza Babanezhad', ' Zhaoran Wang']",https://icml.cc/virtual/2021/poster/9863,[]
"Benchmarks, Algorithms, and Metrics for Hierarchical Disentanglement","['Andrew Ross', ' Finale Doshi-Velez']",https://icml.cc/virtual/2021/poster/9179,[]
Interpretable Stability Bounds for Spectral Graph Filters,"['Henry Kenlay', ' Dorina Thanou', ' Xiaowen Dong']",https://icml.cc/virtual/2021/poster/10145,[]
A New Representation of Successor Features for Transfer across Dissimilar Environments,"['Majid Abdolshah', ' Hung Le', ' Thommen Karimpanal George', ' Sunil Gupta', ' Santu Rana', ' Svetha Venkatesh']",https://icml.cc/virtual/2021/poster/10753,[]
A Scalable Deterministic Global Optimization Algorithm for Clustering Problems,"['Kaixun Hua', ' Mingfei Shi', ' Yankai Cao']",https://icml.cc/virtual/2021/poster/10243,[]
RNN with Particle Flow for Probabilistic Spatio-temporal Forecasting,"['Soumyasundar Pal', ' Liheng Ma', ' Yingxue Zhang', ' Mark Coates']",https://icml.cc/virtual/2021/poster/9195,[]
Distributionally Robust Optimization with Markovian Data,"['Mengmeng Li', ' Tobias Sutter', ' Daniel Kuhn']",https://icml.cc/virtual/2021/poster/10259,[]
Robust Pure Exploration in Linear Bandits with Limited Budget,"['Ayya Alieva', ' Ashok Cutkosky', ' Abhimanyu Das']",https://icml.cc/virtual/2021/poster/9799,[]
Query Complexity of Adversarial Attacks,"['Grzegorz Gluch', ' Rüdiger Urbanke']",https://icml.cc/virtual/2021/poster/9353,[]
Leveraging Non-uniformity in First-order Non-convex Optimization,"['Jincheng Mei', ' Yue Gao', ' Bo Dai', ' Csaba Szepesvari', ' Dale Schuurmans']",https://icml.cc/virtual/2021/poster/9457,[]
Inferring Latent Dynamics Underlying Neural Population Activity via Neural Differential Equations,"['Timothy Kim', ' Thomas Luo', ' Jonathan Pillow', ' Carlos Brody']",https://icml.cc/virtual/2021/poster/9219,[]
Link Prediction with Persistent Homology: An Interactive View,"['Zuoyu Yan', ' Tengfei Ma', ' Liangcai Gao', ' Zhi Tang', ' Chao Chen']",https://icml.cc/virtual/2021/poster/9487,[]
Learning Node Representations Using Stationary Flow Prediction on Large Payment and Cash Transaction Networks,"['Ciwan Ceylan', ' Salla Franzén', ' Florian T. Pokorny']",https://icml.cc/virtual/2021/poster/9941,[]
On the Proof of Global Convergence of Gradient Descent for Deep ReLU Networks with Linear Widths,['Quynh Nguyen'],https://icml.cc/virtual/2021/poster/8855,[]
Deep Reinforcement Learning amidst Continual Structured Non-Stationarity,"['Annie Xie', ' James Harrison', ' Chelsea Finn']",https://icml.cc/virtual/2021/poster/10467,[]
Hierarchical Agglomerative Graph Clustering in Nearly-Linear Time,"['Laxman Dhulipala', ' David Eisenstat', ' Jakub Łącki', ' Vahab Mirrokni', ' Jessica Shi']",https://icml.cc/virtual/2021/poster/9207,[]
Disentangling syntax and semantics in the brain with deep networks,"['Charlotte Caucheteux', ' Alexandre Gramfort', ' Jean-Remi King']",https://icml.cc/virtual/2021/poster/9271,[]
Defense against backdoor attacks via robust covariance estimation,"['Jonathan Hayase', ' Weihao Kong', ' Raghav Somani', ' Sewoong Oh']",https://icml.cc/virtual/2021/poster/9013,[]
Learning from Biased Data: A Semi-Parametric Approach,"['Patrice Bertail', ' Stephan Clémençon', ' Yannick Guyonvarch', ' Nathan NOIRY']",https://icml.cc/virtual/2021/poster/10043,[]
An Algorithm for Stochastic and Adversarial Bandits with Switching Costs,"['Chloé Rouyer', ' Yevgeny Seldin', ' Nicolò Cesa-Bianchi']",https://icml.cc/virtual/2021/poster/9467,[]
Multi-Receiver Online Bayesian Persuasion,"['Matteo Castiglioni', ' Alberto Marchesi', ' Andrea Celli', ' Nicola Gatti']",https://icml.cc/virtual/2021/poster/9107,[]
Decoupling Exploration and Exploitation for Meta-Reinforcement Learning without Sacrifices,"['Evan Liu', ' Aditi Raghunathan', ' Percy Liang', ' Chelsea Finn']",https://icml.cc/virtual/2021/poster/8991,[]
Light RUMs,"['Flavio Chierichetti', ' Ravi Kumar', ' Andrew Tomkins']",https://icml.cc/virtual/2021/poster/8503,[]
Stability and Generalization of Stochastic Gradient Methods for Minimax Problems,"['Yunwen Lei', ' Zhenhuan Yang', ' Tianbao Yang', ' Yiming Ying']",https://icml.cc/virtual/2021/poster/10015,[]
Stability and Convergence of Stochastic Gradient Clipping: Beyond Lipschitz Continuity and Smoothness,"['Vien Mai', ' Mikael Johansson']",https://icml.cc/virtual/2021/poster/10373,[]
"Learning Representations by Humans, for Humans","['Sophie Hilgard', ' Nir Rosenfeld', ' Mahzarin Banaji', ' Jack Cao', ' David Parkes']",https://icml.cc/virtual/2021/poster/9071,[]
How Framelets Enhance Graph Neural Networks,"['Xuebin Zheng', ' Bingxin Zhou', ' Junbin Gao', ' Yuguang Wang', ' Pietro Lió', ' Ming Li', ' Guido Montufar']",https://icml.cc/virtual/2021/poster/8465,[]
Generative Adversarial Transformers,"['Drew A. Hudson', ' Larry Zitnick']",https://icml.cc/virtual/2021/poster/8997,[]
TempoRL: Learning When to Act,"['André Biedenkapp', ' Raghu Rajan', ' Frank Hutter', ' Marius Lindauer']",https://icml.cc/virtual/2021/poster/9879,[]
Deeply-Debiased Off-Policy Interval Estimation,"['Chengchun Shi', ' Runzhe Wan', ' Victor Chernozhukov', ' Rui Song']",https://icml.cc/virtual/2021/poster/10481,[]
DeepWalking Backwards: From Embeddings Back to Graphs,"['Sudhanshu Chanpuriya', ' Cameron Musco', ' Konstantinos Sotiropoulos', ' Charalampos Tsourakakis']",https://icml.cc/virtual/2021/poster/9715,[]
Provably End-to-end Label-noise Learning without Anchor Points,"['Xuefeng Li', ' Tongliang Liu', ' Bo Han', ' Gang Niu', ' Masashi Sugiyama']",https://icml.cc/virtual/2021/poster/10491,[]
Knowledge Enhanced Machine Learning Pipeline against Diverse Adversarial Attacks,"['Nezihe Merve Gürel', ' Xiangyu Qi', ' Luka Rimanic', ' Ce Zhang', ' Bo Li']",https://icml.cc/virtual/2021/poster/9789,[]
Rissanen Data Analysis: Examining Dataset Characteristics via Description Length,"['Ethan Perez', ' Douwe Kiela', ' Kyunghyun Cho']",https://icml.cc/virtual/2021/poster/10437,[]
FILTRA: Rethinking Steerable CNN by Filter Transform,"['Bo Li', ' Qili Wang', ' Gim Hee Lee']",https://icml.cc/virtual/2021/poster/8859,[]
Mixed Nash Equilibria in the Adversarial Examples Game,"['Laurent Meunier', ' Meyer Scetbon', ' Rafael Pinot', ' Jamal Atif', ' Yann Chevaleyre']",https://icml.cc/virtual/2021/poster/10029,[]
Model-Free Reinforcement Learning: from Clipped Pseudo-Regret to Sample Complexity,"['Zhang Zihan', ' Yuan Zhou', ' Xiangyang Ji']",https://icml.cc/virtual/2021/poster/8593,[]
No-regret Algorithms for Capturing Events in Poisson Point Processes,"['Mojmir Mutny', ' Andreas Krause']",https://icml.cc/virtual/2021/poster/9633,[]
Bayesian Optimization over Hybrid Spaces,"['Aryan Deshwal', ' Syrine Belakaria', ' Jana Doppa']",https://icml.cc/virtual/2021/poster/9183,[]
Generalised Lipschitz Regularisation Equals Distributional Robustness,"['Zac Cranko', ' Zhan Shi', ' Xinhua Zhang', ' Richard Nock', ' Simon Kornblith']",https://icml.cc/virtual/2021/poster/10611,[]
DFAC Framework: Factorizing the Value Function via Quantile Mixture for Multi-Agent Distributional Q-Learning,"['Wei-Fang Sun', ' Cheng-Kuang Lee', ' Chun-Yi Lee']",https://icml.cc/virtual/2021/poster/9111,[]
Learning Online Algorithms with Distributional Advice,"['Ilias Diakonikolas', ' Vasilis Kontonis', ' Christos Tzamos', ' Ali Vakilian', ' Nikos Zarifis']",https://icml.cc/virtual/2021/poster/10065,[]
Submodular Maximization subject to a Knapsack Constraint: Combinatorial Algorithms with Near-optimal Adaptive Complexity,"['Georgios Amanatidis', ' Federico Fusco', ' Philip Lazos', ' Stefano Leonardi', ' Alberto Marchetti-Spaccamela', ' Rebecca Reiffenhäuser']",https://icml.cc/virtual/2021/poster/10581,[]
On the Predictability of Pruning Across Scales,"['Jonathan Rosenfeld', ' Jonathan Frankle', ' Michael Carbin', ' Nir Shavit']",https://icml.cc/virtual/2021/poster/9937,[]
Quasi-global Momentum: Accelerating Decentralized Deep Learning on Heterogeneous Data,"['Tao Lin', ' Sai Praneeth Reddy Karimireddy', ' Sebastian Stich', ' Martin Jaggi']",https://icml.cc/virtual/2021/poster/10319,[]
Consensus Control for Decentralized Deep Learning,"['Lingjing Kong', ' Tao Lin', ' Anastasiia Koloskova', ' Martin Jaggi', ' Sebastian Stich']",https://icml.cc/virtual/2021/poster/10027,[]
Composed Fine-Tuning: Freezing Pre-Trained Denoising Autoencoders for Improved Generalization,"['Sang Michael Xie', ' Tengyu Ma', ' Percy Liang']",https://icml.cc/virtual/2021/poster/10589,[]
Towards Understanding and Mitigating Social Biases in Language Models,"['Paul Liang', ' Chiyu Wu', ' Louis-Philippe Morency', ' Ruslan Salakhutdinov']",https://icml.cc/virtual/2021/poster/9611,[]
A Distribution-dependent Analysis of Meta Learning,"['Mikhail Konobeev', ' Ilja Kuzborskij', ' Csaba Szepesvari']",https://icml.cc/virtual/2021/poster/10047,[]
A Zeroth-Order Block Coordinate Descent Algorithm for Huge-Scale Black-Box Optimization,"['HanQin Cai', ' Yuchen Lou', ' Daniel Mckenzie', ' Wotao Yin']",https://icml.cc/virtual/2021/poster/9407,[]
Deep Generative Learning via Schrödinger Bridge,"['Gefei Wang', ' Yuling Jiao', ' Qian Xu', ' Yang Wang', ' Can Yang']",https://icml.cc/virtual/2021/poster/8715,[]
Scaling Up Visual and Vision-Language Representation Learning With Noisy Text Supervision,"['Chao Jia', ' Yinfei Yang', ' Ye Xia', ' Yi-Ting Chen', ' Zarana Parekh', ' Hieu Pham', ' Quoc Le', ' Yun-Hsuan Sung', ' Zhen Li', ' Tom Duerig']",https://icml.cc/virtual/2021/poster/10657,[]
Differentially Private Sliced Wasserstein Distance,"['alain rakotomamonjy', ' Ralaivola Liva']",https://icml.cc/virtual/2021/poster/10729,[]
Low-Rank Sinkhorn Factorization,"['Meyer Scetbon', ' Marco Cuturi', ' Gabriel Peyré']",https://icml.cc/virtual/2021/poster/8545,[]
Representational aspects of depth and conditioning in normalizing flows,"['Frederic Koehler', ' Viraj Mehta', ' Andrej Risteski']",https://icml.cc/virtual/2021/poster/9495,[]
Sharing Less is More: Lifelong Learning in Deep Networks with Selective Layer Transfer,"['Seungwon Lee', ' Sima Behpour', ' Eric Eaton']",https://icml.cc/virtual/2021/poster/10559,[]
Uncovering the Connections Between Adversarial Transferability and Knowledge Transferability,"['Kaizhao Liang', ' Jacky Zhang', ' Boxin Wang', ' Zhuolin Yang', ' Sanmi Koyejo', ' Bo Li']",https://icml.cc/virtual/2021/poster/8745,[]
Multidimensional Scaling: Approximation and Complexity,"['Erik Demaine', ' Adam C Hesterberg', ' Frederic Koehler', ' Jayson Lynch', ' John C Urschel']",https://icml.cc/virtual/2021/poster/9993,[]
ProGraML: A Graph-based Program Representation for Data Flow Analysis and Compiler Optimizations,"['Chris Cummins', ' Zacharias Fisches', ' Tal Ben-Nun', ' Torsten Hoefler', "" Michael O'Boyle"", ' Hugh Leather']",https://icml.cc/virtual/2021/poster/8885,[]
Understanding self-supervised learning dynamics without contrastive pairs,"['Yuandong Tian', ' Xinlei Chen', ' Surya Ganguli']",https://icml.cc/virtual/2021/poster/10403,[]
Binary Classification from Multiple Unlabeled Datasets via Surrogate Set Classification,"['Nan Lu', ' Shida Lei', ' Gang Niu', ' Issei Sato', ' Masashi Sugiyama']",https://icml.cc/virtual/2021/poster/9865,[]
RATT: Leveraging Unlabeled Data to Guarantee Generalization,"['Saurabh Garg', ' Sivaraman Balakrishnan', ' Zico Kolter', ' Zachary Lipton']",https://icml.cc/virtual/2021/poster/10203,[]
