Title,Authors,url,Keywords
Efficient Computation of Higher-Order Subgraph Attribution via Message Passing,"['Ping Xiong', ' Thomas Schnake', ' Grégoire Montavon', ' Klaus-robert Mueller', ' Shinichi Nakajima']",https://icml.cc/virtual/2022/poster/17545,[]
Deep equilibrium networks are sensitive to initialization statistics,"['Atish Agarwala', ' Samuel Schoenholz']",https://icml.cc/virtual/2022/poster/16465,[]
Orchestra: Unsupervised Federated Learning via Globally Consistent Clustering,"['Ekdeep Singh Lubana', ' Chi Ian Tang', ' Fahim Kawsar', ' Robert Dick', ' Akhil Mathur']",https://icml.cc/virtual/2022/poster/18301,[]
Benchmarking and Analyzing Point Cloud Classification under Corruptions,"['Jiawei Ren', ' Liang Pan', ' Ziwei Liu']",https://icml.cc/virtual/2022/poster/18377,[]
Active Sampling for Min-Max Fairness,"['Jacob Abernethy', ' Pranjal Awasthi', ' Matthäus Kleindessner', ' Jamie Morgenstern', ' Chris Russell', ' Jie Zhang']",https://icml.cc/virtual/2022/poster/18331,[]
Monarch: Expressive Structured Matrices for Efficient and Accurate Training,"['Tri Dao', ' Beidi Chen', ' Nimit Sohoni', ' Arjun Desai', ' Michael Poli', ' Jessica Grogan', ' Alexander Liu', ' Aniruddh Rao', ' Atri Rudra', ' Christopher Re']",https://icml.cc/virtual/2022/poster/17899,[]
Breaking Down Out-of-Distribution Detection: Many Methods Based on OOD Training Data Estimate a Combination of the Same Core Quantities,"['Julian Bitterwolf', ' Alexander Meinke', ' Maximilian Augustin', ' Matthias Hein']",https://icml.cc/virtual/2022/poster/17469,[]
Least Squares Estimation using Sketched Data with Heteroskedastic Errors,"['Sokbae Lee', ' Serena Ng']",https://icml.cc/virtual/2022/poster/16241,[]
Graph-Coupled Oscillator Networks,"['T. Konstantin Rusch', ' Ben Chamberlain', ' James Rowbottom', ' Siddhartha Mishra', ' Michael Bronstein']",https://icml.cc/virtual/2022/poster/17241,[]
Adversarial Robustness against Multiple and Single $l_p$-Threat Models via Quick Fine-Tuning of Robust Classifiers,"['Francesco Croce', ' Matthias Hein']",https://icml.cc/virtual/2022/poster/16203,[]
Local Augmentation for Graph Neural Networks,"['Songtao Liu', ' Rex (Zhitao) Ying', ' Hanze Dong', ' Lanqing Li', ' Tingyang Xu', ' Yu Rong', ' Peilin Zhao', ' Junzhou Huang', ' Dinghao Wu']",https://icml.cc/virtual/2022/poster/16799,[]
Attentional Meta-learners for Few-shot Polythetic Classification,"['Ben Day', ' Ramon Viñas Torné', ' Nikola Simidjievski', ' Pietro Lió']",https://icml.cc/virtual/2022/poster/16067,[]
Online Active Regression,"['Cheng Chen', ' Yi Li', ' Yiming Sun']",https://icml.cc/virtual/2022/poster/17813,[]
Stability Based Generalization Bounds for Exponential Family Langevin Dynamics,"['Arindam Banerjee', ' Tiancong Chen', ' Xinyan Li', ' Yingxue Zhou']",https://icml.cc/virtual/2022/poster/16621,[]
Deletion Robust Submodular Maximization over Matroids,"['PAUL DUETTING', ' Federico Fusco', ' Silvio Lattanzi', ' Ashkan Norouzi-Fard', ' Morteza Zadimoghaddam']",https://icml.cc/virtual/2022/poster/17357,[]
Probabilistic ODE Solutions in Millions of Dimensions,"['Nicholas Krämer', ' Nathanael Bosch', ' Jonathan Schmidt', ' Philipp Hennig']",https://icml.cc/virtual/2022/poster/16335,[]
Learning to Infer Structures of Network Games,"['Emanuele Rossi', ' Federico Monti', ' Yan Leng', ' Michael Bronstein', ' Xiaowen Dong']",https://icml.cc/virtual/2022/poster/16403,[]
A Natural Actor-Critic Framework for Zero-Sum Markov Games,"['Ahmet Alacaoglu', ' Luca Viano', ' Niao He', ' Volkan Cevher']",https://icml.cc/virtual/2022/poster/16709,[]
Generalized Results for the Existence and Consistency of the MLE in the Bradley-Terry-Luce Model,"['Heejong Bong', ' Alessandro Rinaldo']",https://icml.cc/virtual/2022/poster/16301,[]
Bayesian Optimization under Stochastic Delayed Feedback,"['Arun Verma', ' Zhongxiang Dai', ' Bryan Kian Hsiang Low']",https://icml.cc/virtual/2022/poster/17789,[]
"Revisiting Online Submodular Minimization: Gap-Dependent Regret Bounds, Best of Both Worlds and Adversarial Robustness",['Shinji Ito'],https://icml.cc/virtual/2022/poster/17559,[]
GALAXY: Graph-based Active Learning at the Extreme,"['Jifan Zhang', ' Julian Katz-Samuels', ' Robert Nowak']",https://icml.cc/virtual/2022/poster/16535,[]
Improved Regret for Differentially Private Exploration in Linear MDP,"['Dung Ngo', ' Giuseppe Vietri', ' Steven Wu']",https://icml.cc/virtual/2022/poster/16759,[]
GACT: Activation Compressed Training for Generic Network Architectures,"['Xiaoxuan Liu', ' Lianmin Zheng', ' Dequan Wang', ' Yukuo Cen', ' Weize Chen', ' Xu Han', ' Jianfei Chen', ' Zhiyuan Liu', ' Jie Tang', ' Joseph Gonzalez', ' Michael Mahoney', ' Alvin Cheung']",https://icml.cc/virtual/2022/poster/17189,[]
Design-Bench: Benchmarks for Data-Driven Offline Model-Based Optimization,"['Brandon Trabucco', ' Xinyang Geng', ' Aviral Kumar', ' Sergey Levine']",https://icml.cc/virtual/2022/poster/17231,[]
Generating 3D Molecules for Target Protein Binding,"['Meng Liu', ' Youzhi Luo', ' Kanji Uchino', ' Koji Maruhashi', ' Shuiwang Ji']",https://icml.cc/virtual/2022/poster/16435,[]
Pocket2Mol: Efficient Molecular Sampling Based on 3D Protein Pockets,"['Xingang Peng', ' Shitong Luo', ' Jiaqi Guan', ' Qi Xie', ' Jian Peng', ' Jianzhu Ma']",https://icml.cc/virtual/2022/poster/17849,[]
Continual Learning with Guarantees via Weight Interval Constraints,"['Maciej Wołczyk', ' Karol J. Piczak', ' Bartosz Wójcik', ' Łukasz Pustelnik', ' Paweł Morawiecki', ' Jacek Tabor', ' Tomasz Trzcinski', ' Przemysław Spurek']",https://icml.cc/virtual/2022/poster/17639,[]
Model Selection in Batch Policy Optimization,"['Jonathan Lee', ' George Tucker', ' Ofir Nachum', ' Bo Dai']",https://icml.cc/virtual/2022/poster/17069,[]
DynaMixer: A Vision MLP Architecture with Dynamic Mixing,"['Ziyu Wang', ' Wenhao Jiang', ' Yiming Zhu', ' Li Yuan', ' Yibing Song', ' Wei Liu']",https://icml.cc/virtual/2022/poster/17199,[]
Fishing for User Data in Large-Batch Federated Learning via Gradient Magnification,"['Yuxin Wen', ' Jonas Geiping', ' Liam Fowl', ' Micah Goldblum', ' Tom Goldstein']",https://icml.cc/virtual/2022/poster/16787,[]
"General-purpose, long-context autoregressive modeling with Perceiver AR","['Curtis Hawthorne', ' Andrew Jaegle', ' Cătălina Cangea', ' Sebastian Borgeaud', ' Charlie Nash', ' Mateusz Malinowski', ' Sander Dieleman', ' Oriol Vinyals', ' Matthew Botvinick', ' Ian Simon', ' Hannah Sheahan', ' Neil Zeghidour', ' Jean-Baptiste Alayrac', ' Joao Carreira', ' Jesse Engel']",https://icml.cc/virtual/2022/poster/17885,[]
Online Continual Learning through Mutual Information Maximization,"['Yiduo Guo', ' Bing Liu', ' Dongyan Zhao']",https://icml.cc/virtual/2022/poster/17487,[]
DRIBO: Robust Deep Reinforcement Learning via Multi-View Information Bottleneck,"['Jiameng Fan', ' Wenchao Li']",https://icml.cc/virtual/2022/poster/16441,[]
Linear-Time Gromov Wasserstein Distances using Low Rank Couplings and Costs,"['Meyer Scetbon', ' Gabriel Peyré', ' Marco Cuturi']",https://icml.cc/virtual/2022/poster/18353,[]
TAM: Topology-Aware Margin Loss for Class-Imbalanced Node Classification,"['Jaeyun Song', ' Joonhyung Park', ' Eunho Yang']",https://icml.cc/virtual/2022/poster/18103,[]
Kernel Methods for Radial Transformed Compositional Data with Many Zeros,"['Junyoung Park', ' Changwon Yoon', ' Cheolwoo Park', ' Jeongyoun Ahn']",https://icml.cc/virtual/2022/poster/16213,[]
The Complexity of k-Means Clustering when Little is Known,"['Robert Ganian', ' Thekla Hamm', ' Viktoriia Korchemna', ' Karolina Okrasa', ' Kirill Simonov']",https://icml.cc/virtual/2022/poster/17703,[]
Improving Ensemble Distillation With Weight Averaging and Diversifying Perturbation,"['Giung Nam', ' Hyungi Lee', ' Byeongho Heo', ' Juho Lee']",https://icml.cc/virtual/2022/poster/17837,[]
Coin Flipping Neural Networks,"['Yuval Sieradzki', ' Nitzan Hodos', ' Gal Yehuda', ' Assaf Schuster']",https://icml.cc/virtual/2022/poster/18201,[]
Large-Scale Graph Neural Architecture Search,"['Chaoyu Guan', ' Xin Wang', ' Hong Chen', ' Ziwei Zhang', ' Wenwu Zhu']",https://icml.cc/virtual/2022/poster/18125,[]
Minimax Classification under Concept Drift with Multidimensional Adaptation and Performance Guarantees,"['Verónica Álvarez', ' Santiago Mazuelas', ' Jose A Lozano']",https://icml.cc/virtual/2022/poster/16093,[]
A Differential Entropy Estimator for Training Neural Networks,"['Georg Pichler', ' Pierre Colombo', ' Malik Boudiaf', ' Günther Koliander', ' Pablo Piantanida']",https://icml.cc/virtual/2022/poster/16325,[]
Generative Trees: Adversarial and Copycat,"['Richard Nock', ' Mathieu Guillame-Bert']",https://icml.cc/virtual/2022/poster/15989,[]
Improving Language Models by Retrieving from Trillions of Tokens,"['Sebastian Borgeaud', ' Arthur Mensch', ' Jordan Hoffmann', ' Trevor Cai', ' Eliza Rutherford', ' Katie Millican', ' George van den Driessche', ' Jean-Baptiste Lespiau', ' Bogdan Damoc', ' Aidan Clark', ' Diego de Las Casas', ' Aurelia Guy', ' Jacob Menick', ' Roman Ring', ' Tom Hennigan', ' Saffron Huang', ' Loren Maggiore', ' Chris Jones', ' Albin Cassirer', ' Andy Brock', ' Michela Paganini', ' Geoffrey Irving', ' Oriol Vinyals', ' Simon Osindero', ' Karen Simonyan', ' Jack Rae', ' Erich Elsen', ' Laurent Sifre']",https://icml.cc/virtual/2022/poster/17479,[]
Deep Variational Graph Convolutional Recurrent Network for Multivariate Time Series Anomaly Detection,"['Wenchao Chen', ' Long Tian', ' Bo Chen', ' Liang Dai', ' Zhibin Duan', ' Mingyuan Zhou']",https://icml.cc/virtual/2022/poster/18109,[]
Unsupervised Detection of Contextualized Embedding Bias with Application to Ideology,"['Valentin Hofmann', ' Janet Pierrehumbert', ' Hinrich Schütze']",https://icml.cc/virtual/2022/poster/18023,[]
Dataset Condensation with Contrastive Signals,"['Saehyung Lee', ' SANGHYUK CHUN', ' Sangwon Jung', ' Sangdoo Yun', ' Sungroh Yoon']",https://icml.cc/virtual/2022/poster/18195,[]
Plug & Play Attacks: Towards Robust and Flexible Model Inversion Attacks,"['Lukas Struppek', ' Dominik Hintersdorf', ' Antonio De Almeida Correia', ' Antonia Adler', ' Kristian Kersting']",https://icml.cc/virtual/2022/poster/16275,[]
Robust alignment of cross-session recordings of neural population activity by behaviour via unsupervised domain adaptation,"['Justin Jude', ' Matthew G. Perich', ' Lee Miller', ' Matthias Hennig']",https://icml.cc/virtual/2022/poster/16481,[]
Memory-Based Model Editing at Scale,"['Eric Mitchell', ' Charles Lin', ' Antoine Bosselut', ' Christopher Manning', ' Chelsea Finn']",https://icml.cc/virtual/2022/poster/17533,[]
LeNSE: Learning To Navigate Subgraph Embeddings for Large-Scale Combinatorial Optimisation,"['David Ireland', ' Giovanni Montana']",https://icml.cc/virtual/2022/poster/18005,[]
Conditional GANs with Auxiliary Discriminative Classifier,"['Liang Hou', ' Qi Cao', ' Huawei Shen', ' Siyuan Pan', ' Xiaoshuang Li', ' Xueqi Cheng']",https://icml.cc/virtual/2022/poster/17139,[]
Partial disentanglement for domain adaptation,"['Lingjing Kong', ' Shaoan Xie', ' Weiran Yao', ' Yujia Zheng', ' Guangyi Chen', ' Petar Stojanov', ' Victor Akinwande', ' Kun Zhang']",https://icml.cc/virtual/2022/poster/18105,[]
Calibrated Learning to Defer with One-vs-All Classifiers,"['Rajeev Verma', ' Eric Nalisnick']",https://icml.cc/virtual/2022/poster/18123,[]
Convergence of Uncertainty Sampling for Active Learning,"['Anant Raj', ' Francis Bach']",https://icml.cc/virtual/2022/poster/17185,[]
Gating Dropout: Communication-efficient Regularization for Sparsely Activated Transformers,"['Rui Liu', ' Young Jin Kim', ' Alexandre Muzio', ' Hany Hassan']",https://icml.cc/virtual/2022/poster/17415,[]
Near-optimal rate of consistency for linear models with missing values,"['Alexis Ayme', ' Claire Boyer', ' Aymeric Dieuleveut', ' Erwan Scornet']",https://icml.cc/virtual/2022/poster/17749,[]
Statistical inference with implicit SGD: proximal Robbins-Monro vs. Polyak-Ruppert,"['Yoonhyung Lee', ' Sungdong Lee', ' Joong-Ho (Johann) Won']",https://icml.cc/virtual/2022/poster/17781,[]
DepthShrinker: A New Compression Paradigm Towards Boosting Real-Hardware Efficiency of Compact Neural Networks,"['Yonggan Fu', ' Haichuan Yang', ' Jiayi Yuan', ' Meng Li', ' Cheng Wan', ' Raghuraman Krishnamoorthi', ' Vikas Chandra', ' Yingyan Lin']",https://icml.cc/virtual/2022/poster/17549,[]
Deep Neural Network Fusion via Graph Matching with Applications to Model Ensemble and Federated Learning,"['Chang Liu', ' Chenfei Lou', ' Runzhong Wang', ' Alan Yuhan Xi', ' Li Shen', ' Junchi Yan']",https://icml.cc/virtual/2022/poster/17911,[]
On Last-Iterate Convergence Beyond Zero-Sum Games,"['Ioannis Anagnostides', ' Ioannis Panageas', ' Gabriele Farina', ' Tuomas Sandholm']",https://icml.cc/virtual/2022/poster/17011,[]
Understanding Policy Gradient Algorithms: A Sensitivity-Based Approach,"['Shuang Wu', ' Ling Shi', ' Jun Wang', ' Guangjian Tian']",https://icml.cc/virtual/2022/poster/16059,[]
Modeling Adversarial Noise for Adversarial Training,"['Dawei Zhou', ' Nannan Wang', ' Bo Han', ' Tongliang Liu']",https://icml.cc/virtual/2022/poster/17661,[]
Order Constraints in Optimal Transport,"['Yu Chin Fabian Lim', ' Laura Wynter', ' Shiau Hong Lim']",https://icml.cc/virtual/2022/poster/16075,[]
An Equivalence Between Data Poisoning and Byzantine Gradient Attacks,"['Sadegh Farhadkhani', ' Rachid Guerraoui', ' Lê-Nguyên Hoang', ' Oscar Villemaud']",https://icml.cc/virtual/2022/poster/17453,[]
A General Recipe for Likelihood-free Bayesian Optimization,"['Jiaming Song', ' Lantao Yu', ' Willie Neiswanger', ' Stefano Ermon']",https://icml.cc/virtual/2022/poster/16467,[]
Correlation Clustering via Strong Triadic Closure Labeling: Fast Approximation Algorithms and Practical Lower Bounds,['Nate Veldt'],https://icml.cc/virtual/2022/poster/16321,[]
One-Pass Algorithms for MAP Inference of Nonsymmetric Determinantal Point Processes,"['Aravind Reddy', ' Ryan A. Rossi', ' Zhao Song', ' Anup Rao', ' Tung Mai', ' Nedim Lipka', ' Gang Wu', ' Eunyee Koh', ' Nesreen K Ahmed']",https://icml.cc/virtual/2022/poster/17339,[]
Weisfeiler-Lehman Meets Gromov-Wasserstein,"['Samantha Chen', ' Sunhyuk Lim', ' Facundo Memoli', ' Zhengchao Wan', ' Yusu Wang']",https://icml.cc/virtual/2022/poster/16497,[]
Distribution Regression with Sliced Wasserstein Kernels,"['Dimitri Marie Meunier', ' Massimiliano Pontil', ' Carlo Ciliberto']",https://icml.cc/virtual/2022/poster/17913,[]
Deep Network Approximation in Terms of Intrinsic Parameters,"['Zuowei Shen', ' Haizhao Yang', ' Shijun Zhang']",https://icml.cc/virtual/2022/poster/18197,[]
Matching Structure for Dual Learning,"['Hao Fei', ' Shengqiong Wu', ' Yafeng Ren', ' Meishan Zhang']",https://icml.cc/virtual/2022/poster/16005,[]
Coordinated Attacks against Contextual Bandits: Fundamental Limits and Defense Mechanisms,"['Jeongyeol Kwon', ' Yonathan Efroni', ' Constantine Caramanis', ' Shie Mannor']",https://icml.cc/virtual/2022/poster/16913,[]
No-Regret Learning in Time-Varying Zero-Sum Games,"['Mengxiao Zhang', ' Peng Zhao', ' Haipeng Luo', ' Zhi-Hua Zhou']",https://icml.cc/virtual/2022/poster/16315,[]
Role-based Multiplex Network Embedding,"['Hegui Zhang', ' Gang Kou']",https://icml.cc/virtual/2022/poster/16571,[]
Branchformer: Parallel MLP-Attention Architectures to Capture Local and Global Context for Speech Recognition and Understanding,"['Yifan Peng', ' Siddharth Dalmia', ' Ian Lane', ' Shinji Watanabe']",https://icml.cc/virtual/2022/poster/18225,[]
Delayed Reinforcement Learning by Imitation,"['Pierre Liotet', ' Davide Maran', ' Lorenzo Bisi', ' Marcello Restelli']",https://icml.cc/virtual/2022/poster/18063,[]
"The dynamics of representation learning in shallow, non-linear autoencoders","['Maria Refinetti', ' Sebastian Goldt']",https://icml.cc/virtual/2022/poster/15961,[]
SCHA-VAE: Hierarchical Context Aggregation for Few-Shot Generation,"['Giorgio Giannone', ' Ole Winther']",https://icml.cc/virtual/2022/poster/17827,[]
Multiple-Play Stochastic Bandits with Shareable Finite-Capacity Arms,"['Xuchuang Wang', ' Hong Xie', ' John C. S. Lui']",https://icml.cc/virtual/2022/poster/17289,[]
How to Stay Curious while avoiding Noisy TVs using Aleatoric Uncertainty Estimation,"['Augustine Mavor-Parker', ' Kimberly Young', ' Caswell Barry', ' Lewis Griffin']",https://icml.cc/virtual/2022/poster/18191,[]
Private Adaptive Optimization with Side information,"['Tian Li', ' Manzil Zaheer', ' Sashank Jakkam Reddi', ' Virginia Smith']",https://icml.cc/virtual/2022/poster/17541,[]
Delay-Adaptive Step-sizes for Asynchronous Learning,"['Xuyang Wu', ' Sindri Magnusson', ' Hamid Reza Feyzmahdavian', ' Mikael Johansson']",https://icml.cc/virtual/2022/poster/16177,[]
Online Learning with Knapsacks: the Best of Both Worlds,"['Matteo Castiglioni', ' Andrea Celli', ' Christian Kroer']",https://icml.cc/virtual/2022/poster/17349,[]
Robust Multi-Objective Bayesian Optimization Under Input Noise,"['Samuel Daulton', ' Sait Cakmak', ' Maximilian Balandat', ' Michael A Osborne', ' Enlu Zhou', ' Eytan Bakshy']",https://icml.cc/virtual/2022/poster/16837,[]
Adversarially trained neural representations are already as robust as biological neural representations,"['Chong Guo', ' Michael Lee', ' Guillaume Leclerc', ' Joel Dapello', ' Yug Rao', ' Aleksander Madry', ' James DiCarlo']",https://icml.cc/virtual/2022/poster/17123,[]
Neural Network Weights Do Not Converge to Stationary Points: An Invariant Measure Perspective,"['Jingzhao Zhang', ' Haochuan Li', ' Suvrit Sra', ' Ali Jadbabaie']",https://icml.cc/virtual/2022/poster/16131,[]
Plug-In Inversion: Model-Agnostic Inversion for Vision with Data Augmentations,"['Amin Ghiasi', ' Hamid Kazemi', ' Steven Reich', ' Chen Zhu', ' Micah Goldblum', ' Tom Goldstein']",https://icml.cc/virtual/2022/poster/16375,[]
RieszNet and ForestRiesz: Automatic Debiased Machine Learning with Neural Nets and Random Forests,"['Victor Chernozhukov', ' Whitney Newey', ' Víctor Quintas-Martínez', ' Vasilis Syrgkanis']",https://icml.cc/virtual/2022/poster/16311,[]
Rethinking Fano’s Inequality in Ensemble Learning,"['Terufumi Morishita', ' Gaku Morio', ' Shota Horiguchi', ' Hiroaki Ozaki', ' Nobuo Nukaga']",https://icml.cc/virtual/2022/poster/17157,[]
Rotting Infinitely Many-Armed Bandits,"['Jung-hun Kim', ' Milan Vojnovic', ' Se-Young Yun']",https://icml.cc/virtual/2022/poster/17823,[]
Comprehensive Analysis of Negative Sampling in Knowledge Graph Representation Learning,"['Hidetaka Kamigaito', ' Katsuhiko Hayashi']",https://icml.cc/virtual/2022/poster/17513,[]
Flow-based Recurrent Belief State Learning for POMDPs,"['Xiaoyu Chen', ' Yao Mu', ' Ping Luo', ' Shengbo Li', ' Jianyu Chen']",https://icml.cc/virtual/2022/poster/17125,[]
Transfer and Marginalize: Explaining Away Label Noise with Privileged Information,"['Mark Collier', ' Rodolphe Jenatton', ' Efi Kokiopoulou', ' Jesse Berent']",https://icml.cc/virtual/2022/poster/17369,[]
Building Robust Ensembles via Margin Boosting,"['Dinghuai Zhang', ' Hongyang Zhang', ' Aaron Courville', ' Yoshua Bengio', ' Pradeep Ravikumar', ' Arun Sai Suggala']",https://icml.cc/virtual/2022/poster/17005,[]
Generalization Bounds using Lower Tail Exponents in Stochastic Optimizers,"['Liam Hodgkinson', ' Umut Simsekli', ' Rajiv Khanna', ' Michael Mahoney']",https://icml.cc/virtual/2022/poster/16195,[]
Expression might be enough: representing pressure and demand for reinforcement learning based traffic signal control,"['Liang Zhang', ' Qiang Wu', ' Jun Shen', ' Linyuan Lü', ' Bo Du', ' Jianqing Wu']",https://icml.cc/virtual/2022/poster/16173,[]
Agnostic Learnability of Halfspaces via Logistic Loss,"['Ziwei Ji', ' Kwangjun Ahn', ' Pranjal Awasthi', ' Satyen Kale', ' Stefani Karp']",https://icml.cc/virtual/2022/poster/16453,[]
AdAUC: End-to-end Adversarial AUC Optimization Against Long-tail Problems,"['Wenzheng Hou', ' Qianqian Xu', ' zhiyong yang', ' Shilong Bao', ' Yuan He', ' Qingming Huang']",https://icml.cc/virtual/2022/poster/17207,[]
The power of first-order smooth optimization for black-box non-smooth problems,"['Alexander Gasnikov', ' Anton Novitskii', ' Vasilii Novitskii', ' Farshed Abdukhakimov', ' Dmitry Kamzolov', ' Aleksandr Beznosikov', ' Martin Takac', ' Pavel Dvurechenskii', ' Bin Gu']",https://icml.cc/virtual/2022/poster/18127,[]
Cycle Representation Learning for Inductive Relation Prediction,"['Zuoyu Yan', ' Tengfei Ma', ' Liangcai Gao', ' Zhi Tang', ' Chao Chen']",https://icml.cc/virtual/2022/poster/16857,[]
The Teaching Dimension of Regularized Kernel Learners,"['Hong Qian', ' Xu-Hui Liu', ' Chen-Xi Su', ' Aimin Zhou', ' Yang Yu']",https://icml.cc/virtual/2022/poster/18039,[]
SPDY: Accurate Pruning with Speedup Guarantees,"['Elias Frantar', ' Dan Alistarh']",https://icml.cc/virtual/2022/poster/17437,[]
"Neural Language Models are not Born Equal to Fit Brain Data, but Training Helps","['Alexandre Pasquiou', ' Yair Lakretz', ' John Hale', ' Thirion Bertrand', ' Christophe Pallier']",https://icml.cc/virtual/2022/poster/18283,[]
VarScene: A Deep Generative Model for Realistic Scene Graph Synthesis,"['Tathagat Verma', ' Abir De', ' Yateesh Agrawal', ' Vishwa Vinay', ' Soumen Chakrabarti']",https://icml.cc/virtual/2022/poster/16891,[]
Composing Partial Differential Equations with Physics-Aware Neural Networks,"['Matthias Karlbauer', ' Timothy Praditia', ' Sebastian Otte', ' Sergey Oladyshkin', ' Wolfgang Nowak', ' Martin V Butz']",https://icml.cc/virtual/2022/poster/16235,[]
Influence-Augmented Local Simulators: a Scalable Solution for Fast Deep RL in Large Networked Systems,"['Miguel Suau', ' Jinke He', ' Matthijs T. J. Spaan', ' Frans Oliehoek']",https://icml.cc/virtual/2022/poster/18115,[]
Flow-Guided Sparse Transformer for Video Deblurring,"['Jing Lin', ' Yuanhao Cai', ' Xiaowan Hu', ' Haoqian Wang', ' Youliang Yan', ' Xueyi Zou', ' Henghui Ding', ' Yulun Zhang', ' Radu Timofte', ' Luc Van Gool']",https://icml.cc/virtual/2022/poster/16807,[]
Generalized Leverage Scores: Geometric Interpretation and Applications,"['Bruno Ordozgoiti', ' Antonis Matakos', ' Aristides Gionis']",https://icml.cc/virtual/2022/poster/17977,[]
An iterative clustering algorithm for the Contextual Stochastic Block Model with optimality guarantees,"['Guillaume Braun', ' Hemant Tyagi', ' Christophe Biernacki']",https://icml.cc/virtual/2022/poster/16027,[]
RankSim: Ranking Similarity Regularization for Deep Imbalanced Regression,"['Yu Gong', ' Greg Mori', ' Frederick Tung']",https://icml.cc/virtual/2022/poster/16495,[]
Searching for BurgerFormer with Micro-Meso-Macro Space Design,"['Longxing Yang', ' Yu Hu', ' Shun Lu', ' Zihao Sun', ' Jilin Mei', ' Yinhe Han', ' Xiaowei Li']",https://icml.cc/virtual/2022/poster/17979,[]
A Study of Face Obfuscation in ImageNet,"['Kaiyu Yang', ' Jacqueline Yau', ' Li Fei-Fei', ' Jia Deng', ' Olga Russakovsky']",https://icml.cc/virtual/2022/poster/16447,[]
"Blurs Behave Like Ensembles: Spatial Smoothings to Improve Accuracy, Uncertainty, and Robustness","['Namuk Park', ' Songkuk Kim']",https://icml.cc/virtual/2022/poster/17459,[]
Learning from a Learning User for Optimal Recommendations,"['Fan Yao', ' Chuanhao Li', ' Denis Nekipelov', ' Hongning Wang', ' Haifeng Xu']",https://icml.cc/virtual/2022/poster/17983,[]
Dialog Inpainting: Turning Documents into Dialogs,"['Zhuyun Dai', ' Arun Tejasvi Chaganty', ' Vincent Zhao', ' Aida Amini', ' Qazi Mamunur Rashid', ' Mike Green', ' Kelvin Guu']",https://icml.cc/virtual/2022/poster/17589,[]
Born-Infeld (BI) for AI: Energy-Conserving Descent (ECD) for Optimization,"['Giuseppe Bruno De Luca', ' Eva Silverstein']",https://icml.cc/virtual/2022/poster/16039,[]
Generative Flow Networks for Discrete Probabilistic Modeling,"['Dinghuai Zhang', ' Nikolay Malkin', ' Zhen Liu', ' Alexandra Volokhova', ' Aaron Courville', ' Yoshua Bengio']",https://icml.cc/virtual/2022/poster/17135,[]
NeuroFluid: Fluid Dynamics Grounding with Particle-Driven Neural Radiance Fields,"['Shanyan Guan', ' Huayu Deng', ' Yunbo Wang', ' Xiaokang Yang']",https://icml.cc/virtual/2022/poster/18385,[]
Learning Iterative Reasoning through Energy Minimization,"['Yilun Du', ' Shuang Li', ' Josh Tenenbaum', ' Igor Mordatch']",https://icml.cc/virtual/2022/poster/17507,[]
Faster Algorithms for Learning Convex Functions,"['Ali Siahkamari', ' Durmus Alp Emre Acar', ' Christopher Liao', ' Kelly Geyer', ' Venkatesh Saligrama', ' Brian Kulis']",https://icml.cc/virtual/2022/poster/16555,[]
Optimistic Linear Support and Successor Features as a Basis for Optimal Policy Transfer,"['Lucas N. Alegre', ' Ana Lucia Cetertich Bazzan', ' Bruno C. da Silva']",https://icml.cc/virtual/2022/poster/17315,[]
A Reduction from Linear Contextual Bandits Lower Bounds to Estimations Lower Bounds,"['Jiahao He', ' Jiheng Zhang', ' Rachel Q. Zhang']",https://icml.cc/virtual/2022/poster/17007,[]
Offline Meta-Reinforcement Learning with Online Self-Supervision,"['Vitchyr Pong', ' Ashvin Nair', ' Laura Smith', ' Catherine Huang', ' Sergey Levine']",https://icml.cc/virtual/2022/poster/16151,[]
Latent Diffusion Energy-Based Model for Interpretable Text Modelling,"['Peiyu Yu', ' Sirui Xie', ' Xiaojian Ma', ' Baoxiong Jia', ' Bo Pang', ' Ruiqi Gao', ' Yixin Zhu', ' Song-Chun Zhu', ' Ying Nian Wu']",https://icml.cc/virtual/2022/poster/17721,[]
Neural Tangent Kernel Empowered Federated Learning,"['Kai Yue', ' Richeng Jin', ' Ryan Pilgrim', ' Chau-Wai Wong', ' Dror Baron', ' Huaiyu Dai']",https://icml.cc/virtual/2022/poster/16731,[]
Provable Reinforcement Learning with a Short-Term Memory,"['Yonathan Efroni', ' Chi Jin', ' Akshay Krishnamurthy', ' Sobhan Miryoosefi']",https://icml.cc/virtual/2022/poster/17201,[]
Omni-Granular Ego-Semantic Propagation for Self-Supervised Graph Representation Learning,"['Ling Yang', ' Shenda Hong']",https://icml.cc/virtual/2022/poster/16119,[]
Set Based Stochastic Subsampling,"['Bruno Andreis', ' Seanie Lee', ' A. Tuan Nguyen', ' Juho Lee', ' Eunho Yang', ' Sung Ju Hwang']",https://icml.cc/virtual/2022/poster/17893,[]
Hermite Polynomial Features for Private Data Generation,"['Margarita Vinaroz', ' Mohammad-Amin Charusaie', ' Frederik Harder', ' Kamil Adamczewski', ' Mi Jung Park']",https://icml.cc/virtual/2022/poster/16813,[]
